5559,Da Cunha,Da Cunha Lucas,C,W;T,10,12,10,12,Como,21,24,sinistro,Francia;Portogallo,09/06/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DA-CUNHA.png?v=237,0,6.02,6.12
376,Verdi,Verdi Simone,C,W;T,2,9,2,9,Como,5,7,ambidestro,Italia,12/07/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VERDI.png?v=237,1,5.75,5.62
6648,Jasim,Jasim Ali,A,W;A,1,1,1,1,Como,1,1,destro,Iraq,20/01/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/JASIM.png?v=237,1,0.0,0.0
441,Belotti,Belotti Andrea,A,Pc,10,17,11,16,Como,9,9,destro,Italia,20/12/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BELOTTI.png?v=237,1,5.96,6.42
2155,Cutrone,Cutrone Patrick,A,Pc,19,9,19,8,Como,48,45,destro,Italia,03/01/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CUTRONE.png?v=237,0,6.04,6.76
6657,Gabrielloni,Gabrielloni Alessandro,A,Pc,4,2,4,1,Como,9,9,destro,Italia,10/07/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GABRIELLONI.png?v=237,0,6.67,7.83
6658,Gioacchini,Gioacchini Nicholas,A,Pc,1,1,1,1,Como,1,1,destro,Stati Uniti;Italia,25/07/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GIOACCHINI.png?v=237,1,0.0,0.0
6651,Chiorra,Chiorra Niccolò,P,Por,1,1,1,1,Empoli,1,1,destro,Italia,16/03/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CHIORRA.png?v=237,1,0.0,0.0
673,Perisan,Perisan Samuele,P,Por,1,1,1,1,Empoli,1,1,sinistro,Italia,21/08/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PERISAN.png?v=237,1,0.0,0.0
6125,Vasquez D.,Vasquez Devis,P,Por,11,5,11,5,Empoli,19,19,destro,Colombia,12/05/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VASQUEZ-D.png?v=237,0,6.05,4.77
5010,Ismajli,Ismajli Ardian,D,Dc,12,6,12,6,Empoli,25,25,destro,Albania;Kosovo,30/09/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ISMAJLI.png?v=237,0,6.20,6.17
5718,Viti,Viti Mattia,D,Dc,10,5,10,5,Empoli,17,17,sinistro,Italia,24/01/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VITI.png?v=237,0,6.1,6.08
4374,Walukiewicz,Walukiewicz Sebastian,D,Dc,5,4,5,4,Torino,11,11,destro,Polonia,05/04/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/WALUKIEWICZ.png?v=237,0,5.81,5.69
6537,Goglichidze,Goglichidze Saba,D,Dd;Dc,7,1,7,1,Empoli,12,14,destro,Georgia,25/06/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GOGLICHIDZE.png?v=237,0,5.85,5.8
5480,Ebuehi,Ebuehi Tyronne,D,Dd;E,1,4,1,4,Empoli,6,6,destro,Nigeria;Olanda,16/12/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/EBUEHI.png?v=237,0,0.0,0.0
5450,Stojanovic,Stojanovic Peter,D,Dd;E,4,4,4,4,Empoli,5,5,destro,Slovenia,07/10/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/STOJANOVIC.png?v=237,1,0.0,0.0
5804,Cacace,Cacace Liberato,D,Ds;E,11,3,11,3,Empoli,15,15,sinistro,Nuova Zelanda;Italia,27/09/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CACACE.png?v=237,0,5.83,6.27
770,Pezzella Giu.,Pezzella Giuseppe,D,Ds;E,12,5,12,5,Empoli,18,18,sinistro,Italia,29/11/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PEZZELLA-GIU.png?v=237,0,6.17,6.19
6203,Belardinelli,Belardinelli Luca,C,M;C,1,1,1,1,Empoli,1,1,destro,Italia,14/03/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BELARDINELLI.png?v=237,1,0.0,0.0
6009,Degli Innocenti,Degli Innocenti Duccio,C,M;C,1,1,1,1,Empoli,1,1,destro,Italia,28/04/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DEGLI-INNOCENTI.png?v=237,1,0.0,0.0
27,Grassi,Grassi Alberto,C,M;C,4,3,4,4,Empoli,12,15,destro,Italia,07/03/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GRASSI.png?v=237,0,5.93,5.75
2161,Haas,Haas Nicolas,C,M;C,2,2,2,2,Empoli,3,3,destro,Svizzera,23/01/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HAAS.png?v=237,0,6.08,6.0
6010,Fazzini,Fazzini Jacopo,C,C;T,9,4,9,4,Empoli,17,17,destro,Italia,16/03/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FAZZINI.png?v=237,0,6.33,6.25
4498,Henderson L.,Henderson Liam,C,C;T,8,4,8,4,Empoli,15,15,destro,Scozia,25/04/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HENDERSON-L.png?v=237,0,6.05,6.0
4992,Gyasi,Gyasi Emmanuel,C,W,12,5,12,5,Empoli,19,16,destro,Ghana;Italia,11/01/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GYASI.png?v=237,0,5.91,6.13
4463,Esposito Se.,Esposito Sebastiano,A,A,23,3,23,3,Empoli,109,109,destro,Italia,02/07/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ESPOSITO-SE.png?v=237,0,6.39,7.47
6395,Shpendi S.,Shpendi Stiven,A,A,3,3,3,3,Empoli,5,5,destro,Albania;Italia,19/05/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SHPENDI-S.png?v=237,1,0.0,0.0
2819,Caputo,Caputo Francesco,A,Pc,5,5,5,5,Empoli,15,13,destro,Italia,06/08/1987 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CAPUTO.png?v=237,1,0.0,0.0
6403,Christensen O.,Christensen Oliver,P,Por,1,1,1,1,Fiorentina,1,1,destro,Danimarca,22/03/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CHRISTENSEN-O.png?v=237,1,0.0,0.0
